,content
1469,关于GDP收入法的一点疑问  老师您好，GDP收入法，关于消费加储蓄等于收入这一点不会重复计算吗？比方我假设全市场只有两个参与者，A和B，A买了B的产品，消费100单位货币，B拿到钱之后进行储蓄，存入100单位货币，GDP核算不就是200么？但其实应该是100。想请教一下老师我的理解问题出在哪呀？抱歉刚报上课，进度有点慢
1470,基金的分类  开放型基金是指后期可以增量发行的基金吗？
1471,有关管理层和股东之间的问题  公司的管理层为什么要对股东负责？
1472,资产负债表使用的会计等式是？ 资产负债表使用的会计等式是？
1473,关于投资的一些疑问  做了一道题，他说总投资可以为负，这是为什么呢？投资不相当于增加原料和设备之类的吗？最多只能不追加，就是零啊。如果说折旧有耗费，折旧应该是净投资的核算所考虑的啊。想请教一下老师和同学，是不是我对于投资的认识有了问题？
1474,创业公司如何准备应对尽职调查？
1475,关于课后练习题的疑问 第二章第一节的第二个练习2、家庭理财的终极目标是财富安全还是财富自由呢？
1476,国际金本位制下的固定汇率   老师，您好，关于国际金本位制下的固定汇率我有一个疑问？所谓的固定汇率是根据各国的金平价来确定的，这样的汇率真的是在确定之后就不会修改的吗？像如果出现很多大的国际贸易，某国的黄金大量流出或流入，必然会影响该国的金平价，这样的固定汇率还有意义吗？
1477,签订书面格式合同是否是合同生效的前提？
1478,下列属于中央银行减少基础货币的操作有（    ）A.中央银行买回央票.B.中央银行卖出国债给商业银行.C.中央银行上调法定存款准备金率.D.中央银行卖出外汇给商业银行
1479,关于套算汇率的问题  在套算汇率下，如人民币通过美元对泰铢进行汇率的计算，则美元对泰铢的汇率由什么决定，或者说，采用的是什么国家，什么单位制定的汇率？
1480,假设初始存款是1000元，法定存款准备金率是10%，超额存款准备   假设初始存款是1000元，法定存款准备金率是10%，超额存款准备金率5%，提现率10%，那么通过银行的存款活动，最终会形成多少贷款？3400
1481,老师我想请问一下是怎么用购买力平价理论算出来的中国的GDP呢 老师我想请问一下是怎么用购买力平价理论算出来的中国的GDP呢？希望可以得到老师的解答，谢谢老师啦
1482,二手车    向邻居买的二手车 不影响实际gdp是因为什么原因 这个10万元里包括了什么呀。没有手续费之类的？
1483,贷款 等额本息还款法：每月还款额相等，但每个月本金和利息所占的比重不同。
1484,风险管理的意义    能够有效地对各种风险进行管理1有利于企业作出正确的决策；2有利于保护企业资产的安全和完整；3有利于实现企业的经营活动目标，对企业来说具有重要的意义。
1485,思维 经济学思维是人的基本思维
1486,贵金属投资  可以用于投资的贵金属种类比较多，均为贵金属的金融衍生品。市场上常见的贵金属投资品种有：黄金现货、白银现货、伦敦金、天通金、AuT+D、AgT+D、期货黄金、纸黄金、纸白银、铂金、钯金等。因品种不同各自交易方式大同小异，只是对于这一类贵金属的保证金交易（电子盘交易）的保证金比例会有所不同。考虑到风险控制及大多数投资者相关专业知识不足，为保障个人投资者利益，至今各交易所保证金比例均在：5%-20%一线范围。可以用于投资的贵金属种类较多，均为贵金属的金融衍生品，之前已经介绍过实物黄金和白银、通过黄金开户的纸黄金及白银开户的纸白银、黄金（T+D）和白银（T+D）延期交易的投资品种，以下着重介绍铂金投资和白银投资的。
1487,回购利率和市场利率变化趋势总是一样的吗？
1488,计算题    假设甲公司当前的股票价格为每股100美元，一张甲公司3个月看跌期权的执行价格为98美元，权利金为5美元。忽略委托佣金，若使持有人在期权到期日履约并获得一定的收益，则到期日股票价格可能是什么
1489,关于债务限制性条款  作为贷款的条件，债权人通常会对公司的行动加以约束。这样的约束条件称为债务的限制性条款，以对公司支付大量股利的的能力进行限制。为什么债权人要求设立这样的条款以限制公司的股利支付能力，为什么股东也能从这些限制中获利？
1490,该国的现状让我想起了我们国家建国前后类似的情形。国民政府滥发金圆券，导致恶性通货膨胀，以及后来有名的“上海金融市场保卫战”，除了打击奸商，囤积居奇之外。还能做哪些呢？面对生活必需品严重不足，是否可以参考我国的粮票 布票制度。限制购买？
1491,现金规划   现金规划是指满足个人或家庭短期现金需求而进行的管理日常现金及现金等价物和短期融资的活动。
1492,根据回收方式不同，股权投资收益可分为哪两类？ 根据回收方式不同，股权投资收益可分为哪两类？
1493,第三章 测验题    5. 对证券交易所设立的管理模式不包括（  ）特许制，注册制，登记制，承认制。教材上，写着：P53 证券交易所设立的管理，一般有三种不同的管理方式。一是特许制；二是登记制；三是承认制度。那为什么我选B错了呢？各国的证券市场发育程度不同，故监管模式也不尽相同，以下哪个不属于现有的主要监管模式（  ）这题不是选D吗？15. 我国证券市场监管机构：不是证监会吗？
1494,讨论题9-4 为什么说购买分红型的养老保险是绝佳选择？
1495,国际货币收支自动调节功能   牙买加体系和国际金本位制都具有国际货币收支自动调节功能，布雷顿森林体系为什么没有呢？
1496,特里芬难题  在布雷顿森林体系中确立美元的核心地位，从那之后美国长期处于贸易逆差，那么为何还要建立这套体系呢？
1497,编制家庭收支储蓄表的注意事项。    家庭收支储蓄表是一段时期的流量记录，通常按月结算。以现金基础为原则记账，信用卡在还款时才记支出。变现资产的现金流入包含本金与资本利得，只有资本利得记收入，收回投资本金为资产调整。房贷本息摊还只有利息部分记支出，本金还款部分为资产负债调整。
1498,买房消费信贷为什么是直接融资呢？
1499,因为稀缺性我们不需要克制自己的欲望吗？    就像野生动植物资源，比如说野生食材，动物皮毛，名贵稀有木材，人的欲望是无限的，如果不加以克制的话，这些资源岂不是都要消失灭绝
1500,第四题    移动距离能代表什么呢，在x轴，y轴上分别的距离都不确定
1501,企业合并及其类型的判断　如何界定企业合并？企业合并的方式有哪几种？企业合并的类型有哪几种？如何界定？
1502,"比较优势习题 理论上说,从比较优势的角度看,每个人可以在每个产品上都势均力敌,此时不必进行市场化分工为什么是对的"
1503,收入分配理论 老师，这道题怎么用收入分配理论解释？结论是没有问题的
1504,熊市中指标失灵如何解读？   当前股市出现了巨大波动，投资者信心受到很大影响，出现了大量市盈率下降以及低于市净率的股票，而新上市股票仍旧保持高市盈率。针对上述现象老师对市场管理者，还有参与者有什么建议呢？
1505,物价是否会一直上涨？ 老师您好。请问即使通过政策调节或者市场供需，物价是否会一直上涨？因为政府干预和市场供需调节有限，但是一国的整体经济肯定是会持续增长的
1506,为什么是对的，即使势均力敌进行产品分工也使得社会馅饼做大。
1507,如何解释“在金融约束不断加强的同时，金融业强劲增长”的现象
1508,讨论题3-2 在股票投资过程中，最忌讳的是孤注一掷，为什么？
1509,如何购买信托理财？  购买信托理财的渠道有：信托公司官网：可登录合适的信托理财公司官网，注册登录后，用银行卡网银进行购买。新航柜台：可前往银行营业网点柜台，申请购买信托理财产品。券商营业网点：可前往证券营业厅购买信托理财产品。
1510,AD曲线的推导    老师您好，请问为什么IS-LM模型对应的产出水平可以代表经济的需求水平呢？最后的投资函数I=Ia-er，为什么不考虑产出等影响
1511,案例讨论5  2013年4月15日，国际黄金价格一天下跌20%，世界为之哗然。正当国际金价被华尔街大鳄们肆意做空之时，大量中国民众冲进最近的店铺抢购黄金制品，一买就是几公斤，她们被称作是抄底黄金市场的“中国大妈”。在这次做空大战中，世界五百强之一的高盛集团率先“举手投降”。一场“金融大鳄”与“中国大妈”之间的黄金阻击战“中国大妈”完胜。当时，中国大妈们以1000亿人民币，300吨黄金瞬间被扫，整个华尔街为之震动，华尔街卖出多少黄金，大妈们居然能照单全收。为此，《华尔街日报》甚至专创英文单词“dama”来形容“中国大妈”。“中国大妈”对黄金的购买力导致国际金价也创下2013年内最大单日涨幅。但是，好景不长，国际金价只是在中国大妈的购买力的支撑之下，暂时止跌回稳。之后，在美联储退出量化宽松（QE4），以及华尔街大鳄们的反扑下，又继续开始了下跌进程。2018年底，国际金价最低跌到1200美元/盎司附近。随后，由于美联储暗示可能会退出货币紧缩政策影响下，出现探底反弹，本周五报1302.5美元/盎司，当年抢金的大妈们能否解套，便成为大家的热议的话题。现在市场上有两个不同观点：一种观点认为，本轮国际金价反弹，中国大妈们终于解套了。现在国际黄金为1300美元/盎司，按现在的汇率计算，大致为300多元/g，如果按人民币定价来说，5年前抢购黄金，应该是不亏不赚。另一种观点认为，2013年时中国大妈购买黄金在1350-1450美元之间，而现在即使国际金价反弹至1300点，离开解套还有很远。更何况，当年中国大妈买的并不仅是实物黄金。金饰、金器、纸黄金等各类成本都不一样，但是要抛售，可能要在原来的基础上增加一部分加工费用。所以，中国大妈离开解套还有距离。由于美联储并没有完全退出量化宽松政策，现在言论对中国大妈当年炒黄金是否亏损展开争论还为时过早。如果后市美元持续贬值，国际黄金价格可能会继续大涨，但是如果美元持续升值，那国际黄金避险功能就没有存在必要。当然，从现在情况来看，虽然经历了四五年，但中国大妈的亏损已难言解套。第一，中国大妈们炒黄金被套区域是1350-1450美元/盎司之间，而目前国际金价只涨至1305美元/盎司。尽管，中国大妈们当年炒底黄金的成本不同，但多数在1400美元/盎司以上，所以，现在说中国大妈们已解套，只能说是在心理上安慰，真正解套每个人的持有黄金的成本不同，解套的时间也不会一样。第二，在中国大妈们买入黄金容易，要想将黄金变现并非易事，如果买的是实物黄金肯定要收40-50元/ g的手续费。而目前，即使国际金价涨了上来，要想攒够手续费兑换，还是有些差距的，起码国际金价要涨到1500美元/盎司。那么，中国大妈才能悉数解套。第三，就算是国际金价后市继续上涨，中国大妈一分不亏的跑了出来，还是无法掩盖，这些年通胀所带来的损失。因为在这四五年里面，国内实际通胀率已经不能与当年相提并论了。应该说，中国大妈即使被套四五年能解脱出来，这样的投资也是不成功的冒险。所以，黄金并非如大家想象的那样保值增值的。问题：你怎么看中国大妈抢购黄金事件? 黄金是一种怎样的投资理财工具？为什么？考核点：黄金投资、财富保值增值
1512,稀缺性和政治体制有关吗？   比如，皇帝可以三宫六院七十二妃，贫民只能打光棍。
1513,老师，我想问问：虚拟经济到底是怎样去推动实体经济发展的呢？
1514,菜鸟学投资，头疼！  没系统学过投资或金融方面的知识，虽认真学习了视频，课件，还是对很多知识不甚理解。看来要加倍努力学习才是。
1515,机会成本中电影票的成本    既然机会成本是因为使用资源而放弃了的最好用途的价值，即是说机会成本的指向只有一个（“最好用途的价值”）请问为什么看电影的成本包括时间成本和票价两个。如果存在两个，是不是应该对它们的价值的一个比较，从而选最优，但是时间应该很难衡量价值吧。还是说成本和和机会成本之间具有差异？谢谢，恭候文教授解答！
1516,等额本金公式 公式中会出现累计已还本金大于贷款金额的情况吗？如果大于贷款本金会怎么样？
1517,课堂习题疑问求教   老师，随堂有一道习题是：当你预期下个月的通货膨胀率水平将会提高时，你会（  ）A. 增加储蓄   B. 减少贷款   C. 增加贷款  D. 以上都不对。答案是C。答案选C我也能够理解，就是通货膨胀率预期上升，如果名义利率不变，则实际利率下降，所以增加贷款；但您在课上讲道，当通货膨胀率预期上升时，我们就会有一个加息的预期，所以为什么不能是A.增加储蓄呢？而且如果考虑到加息，是不是也不一定会增加贷款呀？
1518,稀缺性     相对而言，稀缺性的存在更因为欲望无限；（正确）相对而言，稀缺性的存在更因为资源有限。（错误）以上两种说法怎样理解？
1519,关于银行卡隔空盗刷  央视3.15晚会曝光：具有“闪付”功能的银行卡在消费的时候，不用输入密码不用签字，只需要将卡片靠近POS机就能迅速完成交易，而记者发现，这一功能是默认开通的。这背后存在被盗刷的可能。记者发现，一些网络卖家利用其他产品信息作掩护，在网上可以购买到支持银联免密支付的POS机，并且多种情况都能轻松完成支付。针对这一事件，中国银联发布声明公开回应：银行卡闪付既便捷又安全，在国际上已经得到广泛应用，“隔空盗刷”是极少数个案；为了保护持卡人的利益，中国银联已联合各商业银行建立了“风险全额赔付”保障机制；中国银联高度重视持卡人权益保障；“隔空盗刷”是公安机关重点打击的犯罪行为，犯罪分子已受到严厉惩处。同时，我们也需要知道，犯罪分子的手段也在与时俱进，我们更需要提高安全防范意识，做足保障措施，让犯罪分子无从下手。
1520,怎么看待最近股市大跌
1521,筹资成本，  项目的筹资成本反映在预期回报率中，为什么啊，没有听明白？
1522,为什么银行股和券商股股价都跌的很厉害，甚至跌破发行价？    只有招商银行，中信证券的股价还算说得过去？从一些银行股的发行时间计算，二十几年过去了。有的股票低于发行价格，那持有这些股票的人，不是没有收益吗？为什么会出现这样奇怪的现象呢？
1523,两会内容   原适用16%税率的，税率调整为13%;原适用10%税率的，税率调整为9%，原适用6％的不变，这样对原来征税对象的税收额征收差距小了，政府税收优惠的导向性政策不就削弱了吗?
1524,切入点中影响因素中的需求面要“实现生产能力”是什么意思？
1525,学分制度带来的灵活性    作为教育模式中的一种，目前国内外很多大学实行的学分制度既能保证基本的学习质量，又能让学生根据自己的兴趣爱好、经济承受能力、学习能力和市场需要等因素，自主选择学习科目、修读时间、学制时长等，使得大学教育具有了很大的灵活性。问题：从供给弹性的角度来看，学分制度所带来的灵活性具有什么样的经济意义？
1526,3.2.1课程中 图3-1经济循环图 文老师您好！请问循环图中为什么没有考虑企业与金融市场的关系？是因为GDP核算恒等式里的企业储蓄是指留在企业内部的吗？现实中企业与金融市场是否有联系呢？谢谢老师！
1527,家庭资产负债表编制的注意事项包括哪些？    资产负债表是一个时点的存量记录，要确定是以月底、季底或年底资料编制。第一次做资产负债表时，要清点家庭资产并评估价值，成本与市价分别记录，并计算账面损益。以市价计量的资产及净值可反映个人真实财富。汽车等自用资产可提折旧以反映其市场价值随使用而降低。债权预计无法回收的部分应提呆账，以反映其市场价值的减少。
1528,AA307-20171109021023-荷兰股份制与政府（伊利运河）债券  金融是研究人们在不确定环境下跨时期进行稀缺资源配置的学问。金融学三大支柱：跨时期优化；风险管理；资产估值。实现的功能：都实现了从互不相识的人手中、为一个很长时间跨度的项目、筹集到巨额资金。差异：相同点在于：1、都是有价证券。2、发行的主体都以募集资金或者筹集资本。3、都是双赢的投方式：通过这样的方式募集资金，投资人可以获得收益。4、都是流通的证券，可用于买卖和转让。不同点在于：1、投资的性质不一样。股票投资者即为公司的股东。债券投资者与发行主体之间仅存在债权债务关系。2、投资风险不一样。股票投资成为股东之后需要承担比较大的风险，而债券的风险比较小。3、投资回报不一样。股票的收益最终还是看公司的经营情况；债券的收益主要来源于利息。工具是否可以互换不可以互换，或者说是极难互换。发行的主体不同。荷兰的股票是有东印度公司发行的；伊利亚和债券是由政府和华尔街发行的。收益的稳定性不同；风险不同。荷兰的船只风险极大；运河修建极大可能带来经济利益。“荷兰股份制公司”：荷兰由于地理原因，农业发展受限，必须选择其他行业，与此同时荷兰移民增加，向海外扩张成为必然趋势。荷兰的企业多但规模较小，都无力承担远洋贸易所面临的风险，包括船只损坏失踪、远航无法带回想要的东西之类的。而股份制公司完美且唯一地解决了此问题。股份制公司将弱小的力量合并起来。荷兰的股份制公司不同于20多年前英国的股份公司，荷兰自由而平等，是为所有人准备的，每个人都可以成为股东，同担风险、共享收益。而后东印度公司得益于股票的公开发行，完成了远洋贸易的资金储备。有限责任制是一个意义重大的发明，这是普通人相信公司或者说是决定成为股东的一大助力。分担风险，在不确定环境下的资源配置，大家的投资可能由于各种问题最终无法获得回报；有限责任制的发明，仍然是从风险管理的角度来看，弱化了每个人需承担的风险，将风险分摊到每个人。 跨时期优化。远航时间较长，投资与收益的相隔时间长，这也是投资风险的体现。“美国伊利运河债券”美国西部土地肥沃，东部贸易的物资来源。而在19世纪，丰收对于西部农场主来说并不意味着富有，而东部的商人也无法得到资源，因为东西部的运输艰难，运输费用远超过商品本来价值。东西部运输是国家的难题。转机出现在克林顿的人工运河，连通东西甚至世界。资金来源于华尔街，华尔街和政府的第一个债券项目，双方谨慎决定，债券分期发行，运河工程分段进行。伊利运河债券的成功，刺激了热情，提前了两年完工。运输费用极大降低。稀缺资源配置。修建运河长达十年，修建运河所面临的困难有可能导致投资者无法获得回报。出于谨慎考虑，分段修建，吸引投资者参与并共担风险。运河前几段的顺利修建极大地刺激了投资人、华尔街的热情，使得资金充足，提早完成跨时期。运河修建长达十年（实际8年），时间跨度极大。AA307-2017110901002荷兰股份制政府债券    股份制与债券的区别在于，股份制是共创收益共担风险；而债券只是融资方向债券人进行借款，到期是必须连本带利一起偿还的，也正因如此购买股票比购买债券尤其是国债的风险要高许多。
1529,讨论题3-4 为什么不要把鸡蛋放在同一篮子里？
1530,比较优势的理解    老师在说比较优势时，说到乔布斯会牺牲两项专利写研究报告，周小川会牺牲一项专利写研究报告，可是乔布斯会花费10天时间，而周小川花费15天时间，在专利方面周小川牺牲较少，在时间方面周小川花费较多，老师为什么不考虑时间方面呢？
1531,假设远期外汇的成交日为5.5号（星期五），那么期限为一个月的
1532,投资理财警惕陷阱   首先，一般人的投资理财无法以大额赚钱为目的，这是因为知识、信息、精力等原因。财富的创造源泉只你的双手和大脑，钱生钱对于普通人来说唯一有效的途径是长期稳定的投资，通过复利来取得效果。
1533,从资产职能看，比特币是货币吗？    老师您好
1534,不动产什么时间才允许扣税？什么时间允许一次性扣税？
1535,最优储畜率  老师课上讲了有一个最优的黄金储畜率，是一个固定值呢，还是随环境条件而变化呢?
1536,货币政策   现行中国的货币政策是什么
1537,求助 为什么生产要素的边际技术替代率递减是由边际报酬递减规律造成的
1538,低劣商品的需求量与收入关系   如下那个说法在经济学理论上是错的？A.收入增加时，对低劣商品的需求量减少；B.收入增加时，对正常商品的需求增加；C.商品价格上升时，该商品的替代品需求增加；D.商品价格上升时，该商品的互补品需求减少。老师，这题为什么选A，收入增加，对三无产品等需求不是减少吗，这类商品叫低劣商品。
1539,有关收入效应 对于利率提高的收入效应，消费小于收入的贷方有没有可能，利率提高以后，消费和储蓄都增加？
1540,扎克伯格是如何确保自己的股权不被稀释的？
1541,我的问题3:美国特靠谱与我国打毛衣战，征收高关税，这个好理解，因为美元升值了，抑制了他的出口。可是他升值是因为他国自己加息缩表搞升值的呀！他是他自己抑制自己出口，鼓励别国出口的呀！他这样做没道理嘛。在美国，美联储负责加息，缩表，这表明他要抑制美国的出口，鼓励别国的进口。美国总统的政策是，对他国进口商品征收高关税。可以看出的是，他对所有别国的商品都增加关税，不单单只针对中国，所以针对中国2025计划这种阴谋论可以休矣。但是这两种政策行为相佐，是为什么呢？难道美国总统和美联储互相打架玩？这是什么逻辑？
1542,关于汇率决定理论的问题    老师您好我想问两个问题：问题一，如果说盈余会导致本币升值，那么要维护国际收支平衡的话，难道国家不应该反向操作让货币贬值吗？问题二，书本63页写到“一国流动职权多于流动债务时，外汇的供给大于需求，因而本币将升值”我认为这句话是对的，我看到mooc的课件里也说的也是“收支盈余时本币会升值”。但是原理3-1写到，“一国国家收支顺差时，汇率将趋于升值”。那么我想请问一下，原理里面提到的 “汇率将趋于升值 ”，但是应该就是指本币会升值吧？再看书本原理3-2中写道“当本币购买力相对上升时，本币汇率会趋于升值”，但是应该是在间接标价法下本币汇率才会上升，而不是我国现在使用的直接标价法对吗？所以按照这个思路。原理3-1，3-2中“本币汇率升值”的意思都应该是指本币会升值吧？
1543,利率与金融体系    该怎么理解“利率是现代金融体系的核心”？
1544,避税问题   如果一个避税港居民，他所在国家的企业所得税税率为零，那么他在别的国家的境外所得，比如我国，在我国已经按企业所得的25%缴纳了企业所得税，那么他在自己国家就不能进行税收抵免了（因为该国本来就不征收企业所得税），这样来说是否会出现不合理的情况呢？
1545,券商、会计事务所、律师事务所等是否属于服务公司类别？ 在金融系统中讲到信用评级公司、投资咨询公司属于金融系统中的服务公司，请教李老师像券商、会计事务所、律师事务所等是否也属于金融系统中的服务公司类别，谢谢。
1546,第四章单元测试答案是否有误  尊敬的老师，我想问一下，里面有一道题“政府对不利的供给冲击实行紧缩性的货币政策，结果将是(  )”，答案为什么不是“通货膨胀率下降，失业率上升”呢？然而我在百度搜到的答案是对的。望老师指教，谢谢。
1547,资本主义经济和社会主义经济比较    现代社会下，经济这张大饼会不会越摊越大，也越摊越薄？
1548,弹性 为什么斜率越大越平缓，不应该是斜率越大越陡峭吗？
1549,什么是信托？ 信托是一种特殊的财产管理制度和法律行为，同时又是一种金融制度，信托与银行、保险、证券一起构成了现代金融体系。信托业务是一种以信用为基础的法律行为，一般涉及到三方面当事人，即投入信用的委托人，受信于人的受托人，以及受益于人的受益人。
1550,现金货币属于哪类资产
1551,期货基金   期货是什么?期货基金具有高风险高收益特点，股票也有这一特点，期货基金和股票有什么关系吗
1552,金银复本位制 请问一下老师金银复本位制中是不是有平行本位制，复本位制，双本位制呀？双本位制是不是又叫跛行本位制呢？复本位制和双本位制有什么区别呀？谢谢老师！
1553,老师，人民币流出应该会升值吧，难道我理解错了？
1554,老师，风险投资是什么
1555,电影院赠的票选择不去看是不是就没有成本了   想请教一下，老师举的电影院赠的票，如果选择不去看是不是就没有成本了？
1556,请问老师关于利率管制的问题  老师，请问利率管制会诱导企业的投资饥渴症，甚至向资金提供者进行寻租导致腐败  这句话该怎么理解？
1557,在欧美债务危机爆发之前，如果某投资者在美国花费50000美元购入一宗房地产，收益期无限，现在欧美房地产价格下跌，该宗房地产未来每年的收益是4500美元，在该投资者预期回报率为5%的情况下，他愿意出售该房地产的最低价格是（         ）A.57000美元.B.52500美元.C.90000美元.D.54500美元
1558,关于定价模型的疑问? “  10年期国开债利率来衡量，14年年初的时候中国的长期无风险利率接近6%，加一点风险溢价进去，当时一般企业发债的利率大约在8%左右，倒过来算的话意味着12倍左右的PE是市场的合理估值，否则买企业的股票的隐含回报率还不如买它的债券。而在14年初，以Wind全A为代表的A股市场整体估值就在12倍左右。”老师，请问上面这一段话中计算出的PE收益率是不是与我们所学过的定价模型有关系呢？？想请问老师它的PE=12倍是咋算出来的
1559,居民的支付选择与货币层次的关系    如果居民银行卡或支票支付增大，则存款货币比例将如何变化？原因是？
1560,请教老师：居民将存款资金转存到“余额宝”不会影响货币供给。  这个问题，涉及到余额宝的货币到底是否在央行统计口径，是否参与存款创造。现阶段，到底这个句话是正确还是错误的呢？
1561,第三题理解思路    是不是因为有比较优势才产生了分工合作，在没有比较优势的情况下（或者比较优势之间相差不大），分工合作并不需要存在
1562,税收体系   如何能够完善我国的税收体系？
1563,税收中性的定义疑问  政府课税必定会对纳税人的行为选择发生影响，那么该如何定义呢
1564,比特币是如何进行交易的？
1565,房产投资对象是不动产，土地及其地上建筑物都具有固定性和不可移动性。
1566,央行没有实行逆回购是指什么？有什么影响
1567,关于投资的产业结构是否有更细分的行业数据，觉得只看三产对理解当前实际经济问题没有特别大的帮助。
1568,格雷欣法则  假设是金银复本位制，
1569,1998-2017年全球银行业总资产总负债的变化状况 老师，为什么全球银行业总资产总负债在07.08年之后一直停滞不前呢，除了由于次贷危机的影响，还有什么影响因素呢？
1570,老师我想问一下    关于收入改变时无差异曲线是否改变了呢，讲课的图中的无差异曲线都要重合了呢
1571,套利机会   根据P和PV会始终相等的理论，是指市场上理论来说是不会存在套利机会的吗？那实际情况中产生的套利现象是否可以理解为：出现套利机会后，人们开始利用这个机会，但是很快这个机会就会消失；于是人们再去寻找下一个套利机会？
1572,银行承兑汇票是支票的一种吗？ 根据书本定义，银行承兑汇票似乎满足支票的定义，最后付款人是银行，但它明显归类于汇票，请问老师怎样区分与定义呢？
1573,利率 2011年我国官定的金融机构1年期存款利率是3.5%，而当年CPI同比上涨12.5%，则当年我国金融机构1年期存款的实际利率是，为什么答案是-8％
1574,判断题    在政府管控的金融市场上，金融体系及其运作主要通过价格机制和风险收益的匹配性来调节（不正确）。政府监管的金融市场，其要特点是什么呢？自由市场史昂，金融体系及其运作主要通过价格机制和风险收益的匹配性来调节，政府监管在哪一方面限制了呢？
1575,利率倒挂什么意思呢？ 百度百科查出来的是长期利率低于中短期利率！但是答案中都是存款利率跟贷款利率的比较！还有跟平均利润率的比较！
1576,讨论5-3  巴菲特为何看不上黄金？
1577,老师，粮食持续上升，不是应该减少供给，增加产量么
1578,房子算资产还是负债呢？
1579,边际替代率  老师好。无差异曲线的斜率是递减的，但它的斜率是负的。边际替代率是无差异曲线斜率的绝对值，那么边际替代率不就是递增的么?
1580,请问老师双重期权和普通的期权有什么区别呢？  请问老师双重期权和普通的期权有什么区别呢？
1581,金融稳，经济稳    金融是经济的核心，金融稳则经济稳。说明金融体系运行稳定的重要性。   请联系实际说明金融体系运行稳定的重要性。
1582,余额宝    现在的余额宝这种属于电子货币吗？
1583,讨论题1-1 如何理解投资与理财是一种生活方式的选择？
1584,称CIF价格为到岸价，合适吗？
1585,基础性金融市场    为什么说我国目前应大力发展货币市场？
1586,讨论题7-3 寿险保单都具有现金价值，对吗？
1587,现在看来，“断舍离”也符合经济学。这启示我们，不要浪费时间去忧虑，发愁，烦恼，生气。美好的人生，有太多的东西值得我们去感悟，体验。
1588,合众人之私，以成一“人（经济学）”之公？   赵烈文曾经建议曾国藩“合众人之私，以成一人之公”，这也符合《道德经》中“上善若水，水善利万物而不争。”的原则。那么请问老师，经济学家们通过“理性人”这个哲学假设，是为了更好地满足大家的欲望吗？也就是说经济学家可以通过自己的学问更好地为大家服务？可是现在的学生学习经济学很多只是为了自己赚钱。那么这些精通经济学的学生赚钱的同时，他们的学问是否客观上也能帮助别人赚钱呢？如果精通经济学的学者们只顾着自己赚钱，并利用知识垄断来压榨欺骗不懂经济学的人，那又会怎么样呢？
1589,第四章讨论题1    国际石油涨价对世界经济产生了重大的影响，请用相关的经济学原理简述其影响机制及影响产生的实际过程。
1590,单元测试   老师您好，请问“如果一个生产者在生产某种产品X时支出的机会成本比另外一个产品Y低，他就在产品X生产上具有比较优势”选项为什么不对呢？
1591,资源用途多样性作为前提条件是否需要考虑归属问题？   老师，您好！我想问一下，在追求选择主体理性的情况下，考虑稀缺资源配置和利用效率是否要首先确定其资源的归属关系。理性个体是对自身资源的利用与配置做出选择，还是说不需要区分资源归属？
1592,货币分析法  老师您好！请问货币分析法中：1. 若本国的收入增长率快于国外，为什么对本国货币需求增加呢？2.为什么本国名义利率高于外国名义利率，本国就有更高的预期通货膨胀率，对本国货币需求降低，本币贬值呢？为什么不是像利率平价理论中，本国利率高，资本内流，本币升值呢？货币分析法中如何得出本币预期通货膨胀率更高呢？没有说两国实际利率相同啊
1593,资本市场   资本市场是如何运作的？（运作指什么？）
1594,请问老师折现率的问题 在实际工作中，如何确认折现率的取值范围内？谢谢！
1595,凹向原点   凹向原点是指变化量的表现还是斜率的表现
1596,留学生    如果外国留学生在中国有了兼职有了一定量的经济来源，那怎么算？
1597,gdp用收入法核算  老师，GDP用收入法核算时是家庭收入、企业收入、政府收入和外国企业在本国报酬的加总，但为什么您的PPT上写的是GDP=C+S+Tn 没有加上外国要素的报酬呢？
1598,请问，为什么目标范围越小，外部成本反而越大？
1599,经济学和权力的关系是什么？  老师在课件中提到了“稀缺资源”和“选择”是经济学的要素，可是古代中国的皇帝可以无限制地滥用民力，搜刮民膏啊？这些皇帝好像不需要经济学吧？
1600,社会消费函数和单个消费者消费函数的关系    老师您好，“社会消费函数是单个消费者消费函数之和”与“社会消费函数是单个消费者消费函数的简单加总”有什么区别呢？
1601,人民币应该如何走出去呢？   人民币一方面可以顺应“一带一路”的大背景，跟随时代的发展进行一系列的制度改革。另一方面在汇率方面进行一些改变。还能怎么分析呢？
1602,营改增后的消费税改革问题   “十三五时期”是我国财税体制改革的重要时期，“营改增”完成后，消费税成为流转税体系中除增值税外的另一主要税种，因此，消费税的改革成为我国新时期税制改革的重要内容之一。那么，消费税的改革路径与方向是什么？对于奢侈品的消费税改革存在哪些争议？请结合所学知识，谈谈你的理解。
1603,为什么c是错的，   资源的稀缺性是指相对于人类多种多样且无限的需求而言，满足人类需求的资源是有限的。  所以c错误
1604,货币是商品  老师，纸币也是货币，所以纸币也算商品吗？
1605,课堂讨论一  联系金融工具尤其是衍生金融工具的功能与特性，请举例谈一谈我国金融工具的创新情况及其对国内金融机构业务发展的影响。
1606,证券 中国的证券市场相比较成熟市场，现在处在哪个位置了？
1607,关于第8讲 方案1 发放股利 如何理解第8讲的当股票价格下降的幅度小于2元，投资者会在除息日前买入，除息日后卖出，从中获利？
